STATION,NAME,DATE,AWND,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WESD,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01,WV03
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",5/29/2010,5.14,0,,0,0,73,83,63,,0,1,,,,,,1,1,,,1,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",5/30/2010,4.25,0,,0,0,74,88,60,,0,1,,,,,,1,1,,,1,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",5/31/2010,8.5,1.16,,0,0,78,87,69,,0,1,,1,,1,,1,1,,,,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",6/1/2010,6.93,0,,0,0,73,80,65,,0,1,,,,1,,1,1,,,1,1,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",6/2/2010,10.07,0.08,,0,0,75,86,63,,0,,,1,,1,,1,1,,,,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",6/3/2010,6.49,0.02,,0,0,74,83,65,,0,1,,1,,,,1,1,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",6/4/2010,5.82,0,,0,0,73,84,62,,0,1,,,,,,1,1,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",6/5/2010,8.72,0.01,,0,0,76,82,70,,0,,,,,1,,,1,,,,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",6/6/2010,14.32,0.99,,0,0,69,78,60,,0,1,,1,,1,,,1,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",6/7/2010,6.49,0,,0,0,64,71,56,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",6/8/2010,4.92,0,,0,0,62,73,50,,0,,,,,1,,,,,,,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",6/9/2010,10.74,0.56,,0,0,70,80,59,,0,1,,,,1,,1,1,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",6/10/2010,8.72,0,,0,0,71,79,63,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",6/11/2010,8.05,0,,0,0,72,82,62,,0,,,,,,,,,,,,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",6/12/2010,10.07,0.01,,0,0,81,88,73,,0,,,1,,,,,,,,,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",6/13/2010,7.16,0.02,,0,0,75,80,69,,0,1,,,,,,1,1,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",6/14/2010,4.7,0.17,,0,0,74,80,68,,0,1,,,,1,,1,1,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",6/15/2010,8.28,0.05,,0,0,76,81,70,,0,,,,,1,,,1,,,,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",6/16/2010,14.54,0,,0,0,76,83,69,,0,,,,,,,,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",6/17/2010,6.93,0,,0,0,65,72,58,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",6/18/2010,7.16,0,,0,0,70,85,54,,0,1,,,,,,,1,,,1,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",6/19/2010,9.62,0,,0,0,79,88,69,,0,,,,,,,,,,,,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",6/20/2010,7.16,0,,0,0,73,82,63,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",6/21/2010,5.82,0.01,,0,0,73,83,62,,0,,,,,1,,,,,,,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",6/22/2010,10.29,0.42,,0,0,78,87,68,,0,1,,1,,1,,,,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",6/23/2010,8.72,0.07,,0,0,78,87,69,,0,1,,1,,1,,,,,,,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",6/24/2010,10.07,0.21,,0,0,73,80,66,,0,1,,1,,,,,,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",6/25/2010,4.7,0,,0,0,71,78,63,,0,,,,,,,1,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",6/26/2010,7.61,0,,0,0,74,86,62,,0,,,,,,,1,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",6/27/2010,9.4,0.86,,0,0,81,91,71,,0,1,,1,,1,,,,,1,,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",6/28/2010,10.29,0.89,,0,0,77,85,69,,0,1,1,,,1,,,,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",6/29/2010,8.95,0,,0,0,64,70,57,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",6/30/2010,5.59,0,,0,0,61,69,53,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/1/2010,4.92,0,,0,0,63,72,53,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/2/2010,4.92,0,,0,0,63,75,50,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/3/2010,6.93,0,,0,0,71,85,57,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/4/2010,7.16,0,,0,0,77,89,64,,0,,,,,,,,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/5/2010,7.83,0,,0,0,83,92,74,,0,,,,,,,,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/6/2010,5.37,0,,0,0,82,91,73,,0,,,,,,,1,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/7/2010,3.58,0,,0,0,80,92,68,,0,1,,,,,,,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/8/2010,5.37,0,,0,0,82,93,70,,0,,,1,,,,1,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/9/2010,6.04,0.64,,0,0,73,79,67,,0,1,,,,1,,1,1,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/10/2010,4.25,0,,0,0,73,84,61,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/11/2010,6.71,0,,0,0,76,88,64,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/12/2010,8.28,0.33,,0,0,78,85,70,,0,1,,1,,1,,,1,,,,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/13/2010,4.03,0,,0,0,75,80,69,,0,1,,,,,,1,1,,,1,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/14/2010,4.25,0,,0,0,76,84,67,,0,1,,,,,,,,,,1,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/15/2010,7.83,0,,0,0,78,90,65,,0,1,,,,,,1,1,,,1,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/16/2010,8.72,0,,0,0,80,87,72,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/17/2010,10.29,0.07,,0,0,80,90,70,,0,1,,1,,1,,,1,,,,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/18/2010,8.05,0,,0,0,79,90,67,,0,1,,1,,1,,,,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/19/2010,9.4,0,,0,0,77,83,71,,0,,,,,1,,,,,,,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/20/2010,8.5,0.01,,0,0,77,85,68,,0,,,,,1,,,,,,,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/21/2010,6.93,0,,0,0,81,90,71,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/22/2010,5.59,0.26,,0,0,77,88,66,,0,1,,1,,1,,,,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/23/2010,12.75,0.93,,0,0,84,95,72,,0,1,,1,,1,,,,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/24/2010,11.18,0.61,,0,0,83,92,73,,0,1,1,1,,,,,,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/25/2010,8.5,0.16,,0,0,74,79,68,,0,1,,,,1,,,,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/26/2010,3.8,0,,0,0,70,82,58,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/27/2010,3.8,0,,0,0,72,84,60,,0,,,,,,,1,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/28/2010,9.17,0.56,,0,0,80,90,69,,0,1,,1,,1,,,,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/29/2010,8.95,0,,0,0,71,77,64,,0,1,,,,,,,,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/30/2010,4.92,0,,0,0,71,81,60,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/31/2010,6.71,0,,0,0,73,81,65,,0,,,,,,,,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/1/2010,5.82,0,,0,0,75,84,66,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/2/2010,3.58,0,,0,0,76,86,65,,0,1,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/3/2010,6.49,0.05,,0,0,77,80,73,,0,1,,,,1,,1,1,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/4/2010,6.71,0.88,,0,0,80,87,72,,0,1,,1,,1,,1,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/5/2010,9.4,0.19,,0,0,79,86,71,,0,1,,,,1,,,,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/6/2010,5.82,0.59,,0,0,72,79,65,,0,1,,,,1,,,,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/7/2010,4.25,0,,0,0,71,80,62,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/8/2010,8.95,0,,0,0,75,85,64,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/9/2010,6.71,0,,0,0,79,88,69,,0,,,,,,,,,,,,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/10/2010,4.47,0,,0,0,80,88,72,,0,1,,,,,,1,1,,,1,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/11/2010,3.8,0.7,,0,0,79,88,69,,0,1,,1,,1,,1,1,,,,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/12/2010,5.14,0,,0,0,79,86,72,,0,1,1,,,,,1,1,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/13/2010,8.05,0,,0,0,80,88,71,,0,1,,,,,,,1,,,1,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/14/2010,9.4,0.11,,0,0,81,90,71,,0,1,,1,,1,,,,,1,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/15/2010,8.5,0.23,,0,0,81,89,72,,0,1,,,,,,,1,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/16/2010,9.4,0,,0,0,73,82,64,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/17/2010,6.26,0,,0,0,71,81,61,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/18/2010,4.03,0,,0,0,75,83,66,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/19/2010,4.03,0,,0,0,74,87,61,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/20/2010,4.47,0,,0,0,77,86,67,,0,1,,,,,,,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/21/2010,8.5,0.82,,0,0,76,82,70,,0,1,,,,1,,,,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/22/2010,10.51,0.05,,0,0,73,77,69,,0,1,,,,1,,,,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/23/2010,11.41,0.08,,0,0,72,76,68,,0,1,,,,1,,,,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/24/2010,4.92,0,,0,0,70,76,64,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/25/2010,5.37,0,,0,0,72,80,64,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/26/2010,8.28,0,,0,0,65,72,57,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/27/2010,3.8,0,,0,0,64,76,52,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/28/2010,4.03,0,,0,0,70,84,55,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/29/2010,2.91,0,,0,0,74,91,56,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/30/2010,4.25,0,,0,0,79,92,65,,0,,,,,,,1,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/31/2010,5.14,0,,0,0,80,91,68,,0,,,,,,,1,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/1/2010,9.4,0,,0,0,80,90,70,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/2/2010,8.5,0,,0,0,81,93,68,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/3/2010,12.53,0.22,,0,0,72,80,63,,0,1,,,,1,,,,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/4/2010,17.22,0,,0,0,63,69,57,,0,,,,,1,,,,,,,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/5/2010,8.5,0,,0,0,63,73,52,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/6/2010,10.07,0,,0,0,69,81,57,,0,,,,,1,,,,,,,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/7/2010,15.21,0,,0,0,80,92,68,,0,,,1,,,,,,,,,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/8/2010,13.65,0,,0,0,65,70,59,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/9/2010,10.74,0,,0,0,63,68,57,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/10/2010,6.71,0,,0,0,62,70,53,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/11/2010,6.71,0.29,,0,0,64,74,53,,0,1,,,,1,,,,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/12/2010,9.17,0,,0,0,65,74,55,,0,1,,,,1,,,,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/13/2010,9.62,0,,0,0,69,82,56,,0,,,,,,,,,,,,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/14/2010,6.71,0,,0,0,63,74,52,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/15/2010,7.38,0,,0,0,65,72,58,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/16/2010,14.32,1.12,,0,0,70,79,61,,0,1,1,1,,1,,,,,1,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/17/2010,7.16,0,,0,0,59,67,51,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/18/2010,6.49,0,,0,0,65,79,50,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/19/2010,6.71,0.04,,0,0,63,68,57,,0,1,,,,1,,,,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/20/2010,6.26,0,,0,0,62,69,54,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/21/2010,11.41,0,,0,0,72,87,56,,0,,,,,,,,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/22/2010,7.16,0.03,,0,0,73,79,67,,0,1,,1,,1,,,,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/23/2010,8.5,0.08,,0,0,77,89,64,,0,1,,,,1,,,1,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/24/2010,17,0,,0,0,76,90,61,,0,,,,,1,,,,,,,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/25/2010,11.63,0,,0,0,60,64,56,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/26/2010,6.93,0,,0,0,57,60,54,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/27/2010,6.04,0.09,,0,0,59,62,56,,0,1,,,,1,,,,,,1,1,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/28/2010,9.62,1.09,,0,0,57,61,53,,0,1,,,,1,,,,,,1,1,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/29/2010,4.7,0,,0,0,59,69,48,,0,1,,,,,,,,,,1,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/30/2010,7.16,0,,0,0,61,70,52,,0,1,,,,,,,1,,,1,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/1/2010,10.96,0,,0,0,55,63,47,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/2/2010,6.93,0.29,,0,0,50,54,46,,0,1,,,,1,,,,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/3/2010,11.63,0.25,,0,0,52,56,47,,0,1,,,,1,,,,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/4/2010,9.17,0.09,,0,0,53,58,47,,0,1,,,,1,,,,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/5/2010,7.38,0.48,,0,0,52,56,47,,0,1,,,,1,,,,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/6/2010,8.5,0.13,,0,0,58,65,51,,0,1,,,,1,,,,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/7/2010,8.5,0,,0,0,58,67,48,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/8/2010,6.49,0,,0,0,59,74,44,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/9/2010,4.47,0,,0,0,62,73,50,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/10/2010,4.7,0,,0,0,68,82,53,,0,1,,,,,,,1,,,1,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/11/2010,4.03,0.01,,0,0,64,74,53,,0,1,,,,1,,,,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/12/2010,7.61,0,,0,0,53,60,45,,0,1,,,,,,,,,,1,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/13/2010,4.03,0.09,,0,0,54,70,38,,0,1,,,,1,,,1,,,,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/14/2010,9.4,0.33,,0,0,52,58,46,,0,1,,,,1,,,,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/15/2010,9.4,0,,0,0,52,59,45,,0,1,,1,,1,,,,,,,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/16/2010,6.49,0,,0,0,52,63,40,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/17/2010,6.04,0,,0,0,53,64,41,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/18/2010,2.91,0.09,,0,0,47,53,41,,0,1,,,,1,,,,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/19/2010,6.71,0,,0,0,48,57,38,,0,1,,,,,,,,,,1,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/20/2010,11.41,0,,0,0,51,64,38,,0,,,,,1,,,,,,,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/21/2010,11.63,0.01,,0,0,50,59,40,,0,,,,,1,,,,,,,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/22/2010,6.93,0,,0,0,46,56,35,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/23/2010,8.28,0,,0,0,56,63,48,,0,,,,,1,,,,,,,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/24/2010,11.18,0.09,,0,0,69,77,61,,0,1,,,,1,,,,,,,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/25/2010,9.84,0,,0,0,66,71,61,,0,,,,,,,,,,,,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/26/2010,15.66,0.45,,0,0,64,76,51,,0,1,,1,,1,,,,,1,,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/27/2010,13.65,0,,0,0,59,69,48,,0,,,,,,,,,,,,,,,,,,,,,
